site_id,latitude,longitude,start_date,end_date,status,timestamp,pm10,pm2_5,aqi
1064/2015/0670/2,-37.8140943,144.9689782,2015-04-20,2017-04-20,inactive,2026-04-12T18:00,6.0,4.1,21
1072/20156220/0,-37.8395111,144.9777343,2015-04-15,2018-04-15,inactive,2026-04-12T18:00,6.0,4.1,21
27882/20170451/2,-37.7968874,144.9573816,2017-05-31,2020-05-31,inactive,2026-04-12T18:00,4.6,3.4,20
2771420140831/0,-37.8126873,144.9677479,2015-03-21,,active,2026-04-12T18:00,6.0,4.1,21
42925.223381.1,-37.811721,144.9639722,2017-07-14,2020-07-14,inactive,2026-04-12T18:00,6.0,4.1,21
18514/222113/0,-37.8156833,144.9726695,2015-04-07,2018-04-07,inactive,2026-04-12T18:00,6.0,4.1,21
1227/20170020A,-37.8226669,144.9688984,2017-07-17,2020-07-17,inactive,2026-04-12T18:00,6.0,4.1,21
1557/20150068/0,-37.8140943,144.9689782,2015-03-20,2018-03-20,inactive,2026-04-12T18:00,6.0,4.1,21
24089/20170208/0,-37.815781,144.9620958,2017-07-14,2020-07-14,inactive,2026-04-12T18:00,6.0,4.1,21
1557/20170213/0,-37.8137251,144.9600538,2017-07-18,2020-07-18,inactive,2026-04-12T18:00,6.0,4.1,21
37522/20150964/0,-37.815781,144.9620958,2015-03-20,2018-03-20,inactive,2026-04-12T18:00,6.0,4.1,21
37522/20170510/0A,-37.8121554,144.9634568,2017-06-30,2020-06-30,inactive,2026-04-12T18:00,6.0,4.1,21
1585/20150121/0A,-37.8131502,144.9567804,2015-03-20,2018-03-20,inactive,2026-04-12T18:00,6.0,4.1,21
1585/20150121/0C,-37.8131502,144.9567804,2015-03-20,2018-03-20,inactive,2026-04-12T18:00,6.0,4.1,21
1585/20150121/0B,-37.8131502,144.9567804,2015-03-20,2018-03-20,inactive,2026-04-12T18:00,6.0,4.1,21
14812/20150049/0,-37.8146346,144.9625779,2015-03-24,2018-03-24,inactive,2026-04-12T18:00,6.0,4.1,21
1566/222075/2,-37.8187641,144.9472974,2015-03-24,,active,2026-04-12T18:00,6.0,4.1,21
18514/222090/1,-37.8156833,144.9726695,2015-03-13,2018-03-13,inactive,2026-04-12T18:00,6.0,4.1,21
27882/20150002/0,-37.8104263,144.9589041,2015-03-19,2018-03-19,inactive,2026-04-12T18:00,6.0,4.1,21
1072/20177484/0,-37.8139688,144.9724346,2017-07-05,2020-07-05,inactive,2026-04-12T18:00,6.0,4.1,21
23655-170163-0,-37.8159953,144.9649134,2018-06-23,,active,2026-04-12T18:00,6.0,4.1,21
24089/20170187/0,-37.8140943,144.9689782,2017-06-26,2020-06-26,inactive,2026-04-12T18:00,6.0,4.1,21
1081/2017013/0,-37.8175803,144.9699764,2017-06-29,2020-06-29,inactive,2026-04-12T18:00,6.0,4.1,21
1543/20156142/0,-37.8158966,144.9585893,2015-03-04,2018-03-04,inactive,2026-04-12T18:00,6.0,4.1,21
1076/2017/0131/1,-37.8145283,144.9705094,2017-06-07,2020-06-07,inactive,2026-04-12T18:00,6.0,4.1,21
1566/222066/1,-37.8077715,144.9582881,2015-03-02,2017-03-02,inactive,2026-04-12T18:00,6.0,4.1,21
1081/2015019/0,-37.8145283,144.9705094,2015-02-27,2018-02-27,inactive,2026-04-12T18:00,6.0,4.1,21
37522/20170478/0,-37.815781,144.9620958,2017-06-14,2020-06-14,inactive,2026-04-12T18:00,6.0,4.1,21
1501/2015/000478/0,-37.8159953,144.9649134,2015-02-23,2018-02-23,inactive,2026-04-12T18:00,6.0,4.1,21
23655/150033/0,-37.8245378,144.9422147,2015-02-26,2018-02-26,inactive,2026-04-12T18:00,6.0,4.1,21
37522/20170461/0,-37.8178802,144.9633581,2017-05-25,2020-05-25,inactive,2026-04-12T18:00,6.0,4.1,21
18514/222051/1,-37.8140943,144.9689782,2015-02-23,2018-02-23,inactive,2026-04-12T18:00,6.0,4.1,21
1081/2015015/0,-37.8145283,144.9705094,2015-02-23,2018-02-23,inactive,2026-04-12T18:00,6.0,4.1,21
18514/222030,-37.8006511,144.9657621,2015-02-12,2018-02-12,inactive,2026-04-12T18:00,6.0,4.1,21
1172/170137/1A,-37.8127153,144.97067,2017-06-01,2020-06-01,inactive,2026-04-12T18:00,6.0,4.1,21
1172/170137/1,-37.8127153,144.97067,2017-06-01,2020-06-01,inactive,2026-04-12T18:00,6.0,4.1,21
31139/2017/0025/2,-37.8124325,144.9547704,2017-05-29,2020-02-17,inactive,2026-04-12T18:00,6.0,4.1,21
42518.223352.0,-37.8156833,144.9726695,2017-06-19,2020-06-19,inactive,2026-04-12T18:00,6.0,4.1,21
14812/20150014/0,-37.8140943,144.9689782,2015-02-10,2018-02-10,inactive,2026-04-12T18:00,6.0,4.1,21
1330/20170867/0,-37.8137251,144.9600538,2017-06-28,2019-06-28,inactive,2026-04-12T18:00,6.0,4.1,21
20088/003003,-37.8109402,144.9619384,2015-02-10,2019-02-10,inactive,2026-04-12T18:00,6.0,4.1,21
1501/2017/001933,-37.8176048,144.9621837,2017-06-08,2020-06-08,inactive,2026-04-12T18:00,6.0,4.1,21
38446/2015/0040/1,-37.815781,144.9620958,2015-02-09,2018-02-09,inactive,2026-04-12T18:00,6.0,4.1,21
1227/20170015,-37.8226669,144.9688984,2017-06-13,2020-06-13,inactive,2026-04-12T18:00,6.0,4.1,21
24089/20170174/0,-37.815781,144.9620958,2017-06-07,2020-06-07,inactive,2026-04-12T18:00,6.0,4.1,21
1330/20170779/0,-37.8124325,144.9547704,2017-06-14,2019-06-14,inactive,2026-04-12T18:00,6.0,4.1,21
14812/20170085/0,-37.8140943,144.9689782,2017-06-15,2020-06-15,inactive,2026-04-12T18:00,6.0,4.1,21
1183/2017/0121/1,-37.815781,144.9620958,2017-05-26,,active,2026-04-12T18:00,6.0,4.1,21
1072-20177368/0,-37.8140943,144.9689782,2017-06-14,2020-06-14,inactive,2026-04-12T18:00,6.0,4.1,21
39431/0070/0,-37.8124903,144.9648912,2015-01-20,2018-01-20,inactive,2026-04-12T18:00,6.0,4.1,21
1585/20170103/4,-37.815781,144.9620958,2017-06-02,2020-04-05,inactive,2026-04-12T18:00,6.0,4.1,21
1585/20170103/2,-37.815781,144.9620958,2017-05-15,2020-04-05,inactive,2026-04-12T18:00,6.0,4.1,21
1585/20170103/1,-37.815781,144.9620958,2017-04-05,2020-04-05,inactive,2026-04-12T18:00,6.0,4.1,21
23655/170129/0,-37.8127153,144.97067,2017-05-29,2020-05-29,inactive,2026-04-12T18:00,6.0,4.1,21
40288/20156117/0,-37.8006511,144.9657621,2015-01-08,2018-01-08,inactive,2026-04-12T18:00,6.0,4.1,21
1553/20170384/4,-37.8115448,144.9503697,2019-02-12,2021-02-12,inactive,2026-04-12T18:00,6.0,4.1,21
29705/20190357/0,-37.8109402,144.9619384,2019-03-01,2022-03-01,inactive,2026-04-12T18:00,6.0,4.1,21
31016/190012/0,-37.8303045,144.9666766,2019-02-01,2022-02-01,inactive,2026-04-12T18:00,6.0,4.1,21
18514.223248.2,-37.8165168,144.9565571,2017-04-20,2020-04-05,inactive,2026-04-12T18:00,6.0,4.1,21
1076/2017/0295/13,-37.8257755,144.9626864,2019-01-29,2021-11-24,inactive,2026-04-12T18:00,6.0,4.1,21
1076/2017/0295/13,-37.8258332,144.9636258,2019-01-29,2021-11-24,inactive,2026-04-12T18:00,6.0,4.1,21
1111/20178793/2,-37.8115032,144.964155,2017-04-12,2020-02-20,inactive,2026-04-12T18:00,6.0,4.1,21
1076/2019/0039/1,-37.8139688,144.9724346,2019-02-12,2022-02-12,inactive,2026-04-12T18:00,6.0,4.1,21
1076/2018/0099/8,-37.8139688,144.9724346,2019-01-24,2021-05-08,inactive,2026-04-12T18:00,6.0,4.1,21
58176/20180313/2/A1,-37.8077715,144.9582881,2019-01-18,2022-01-18,inactive,2026-04-12T18:00,6.0,4.1,21
1076/2017/0295/12,-37.8258332,144.9636258,2019-01-21,2021-11-24,inactive,2026-04-12T18:00,6.0,4.1,21
23655/170061/2,-37.8245378,144.9422147,2017-04-03,2020-03-20,inactive,2026-04-12T18:00,6.0,4.1,21
37522/20170436/0,-37.815781,144.9620958,2017-05-02,2020-05-02,inactive,2026-04-12T18:00,6.0,4.1,21
24065/20178580/0,-37.815781,144.9620958,2017-05-03,2020-05-03,inactive,2026-04-12T18:00,6.0,4.1,21
42925.223863.2,-37.8158966,144.9585893,2018-10-08,2021-10-01,inactive,2026-04-12T18:00,6.0,4.1,21
15181/2017/001662,-37.811721,144.9639722,2017-05-16,2020-05-16,inactive,2026-04-12T18:00,6.0,4.1,21
14812/20170061/0,-37.8140943,144.9689782,2017-05-08,2020-05-08,inactive,2026-04-12T18:00,6.0,4.1,21
1100/20170246/0,-37.815781,144.9620958,2017-05-02,2020-05-02,inactive,2026-04-12T18:00,6.0,4.1,21
1585/20170126/0,-37.8146346,144.9625779,2017-04-21,2020-04-21,inactive,2026-04-12T18:00,6.0,4.1,21
23655/170100/0,-37.8162533,144.9569167,2017-05-03,2020-05-03,inactive,2026-04-12T18:00,6.0,4.1,21
38615/20170323/0,-37.8104263,144.9589041,2017-04-07,2020-04-07,inactive,2026-04-12T18:00,6.0,4.1,21
38615/20170323/0A,-37.8104263,144.9589041,2017-04-07,2020-04-07,inactive,2026-04-12T18:00,6.0,4.1,21
38615/20170314/0,-37.8104263,144.9589041,2017-03-31,2020-03-31,inactive,2026-04-12T18:00,6.0,4.1,21
27714 20180588/0,-37.8123411,144.9653725,2019-02-11,2022-02-11,inactive,2026-04-12T18:00,6.0,4.1,21
1064/2017/0685/2,-37.815781,144.9620958,2017-04-03,2019-04-03,inactive,2026-04-12T18:00,6.0,4.1,21
29705/20190333/0,-37.815781,144.9620958,2019-01-25,2022-01-25,inactive,2026-04-12T18:00,6.0,4.1,21
1183/2017/0064/1,-37.815781,144.9620958,2017-04-06,2020-04-06,inactive,2026-04-12T18:00,6.0,4.1,21
28992.000461.0,-37.8140943,144.9689782,2019-02-01,2022-02-01,inactive,2026-04-12T18:00,6.0,4.1,21
18514/223248/1,-37.8165168,144.9565571,2017-04-05,2020-04-05,inactive,2026-04-12T18:00,6.0,4.1,21
16737/20170042/0,-37.8158966,144.9585893,2017-04-07,2020-04-07,inactive,2026-04-12T18:00,6.0,4.1,21
1113/20170885/0,-37.8187641,144.9472974,2017-02-24,2020-02-24,inactive,2026-04-12T18:00,6.0,4.1,21
1283-2017-0071-0,-37.8139688,144.9724346,2017-03-16,2020-03-16,inactive,2026-04-12T18:00,6.0,4.1,21
1076/2018/0099/7,-37.8139688,144.9724346,2018-12-06,2021-05-08,inactive,2026-04-12T18:00,6.0,4.1,21
23655/170061/1V,-37.8245378,144.9422147,2017-03-20,2020-03-20,inactive,2026-04-12T18:00,6.0,4.1,21
16541/160006/15,-37.809762,144.9624727,2018-12-20,2019-10-09,inactive,2026-04-12T18:00,6.0,4.1,21
1172-170062-0,-37.8145283,144.9705094,2017-03-20,2020-03-20,inactive,2026-04-12T18:00,6.0,4.1,21
1064-2017/0938,-37.815781,144.9620958,2017-04-06,2020-04-06,inactive,2026-04-12T18:00,6.0,4.1,21
18514.223715.7,-37.816858,144.9687277,2018-11-26,2021-05-07,inactive,2026-04-12T18:00,6.0,4.1,21
36628.223207/A2,-37.8109402,144.9619384,2017-03-09,2020-03-09,inactive,2026-04-12T18:00,6.0,4.1,21
14734/170039/0,-37.8162533,144.9569167,2017-03-09,2020-03-09,inactive,2026-04-12T18:00,6.0,4.1,21
1172-170052-0,-37.8145283,144.9705094,2017-03-14,2020-03-14,inactive,2026-04-12T18:00,6.0,4.1,21
42925.2232,-37.811721,144.9639722,2017-03-14,2020-03-14,inactive,2026-04-12T18:00,6.0,4.1,21
1076/2018/0099/6,-37.8139688,144.9724346,2018-11-30,2021-05-08,inactive,2026-04-12T18:00,6.0,4.1,21
42925.22318,-37.811721,144.9639722,2017-03-01,2020-03-01,inactive,2026-04-12T18:00,6.0,4.1,21
1076/2017/0295/10,-37.8258332,144.9636258,2018-11-30,2021-11-24,inactive,2026-04-12T18:00,6.0,4.1,21
1064-2017/0288.2,-37.8109402,144.9619384,2017-03-07,2019-03-07,inactive,2026-04-12T18:00,6.0,4.1,21
42925.22303,-37.8145283,144.9705094,2016-11-09,2019-11-09,inactive,2026-04-12T18:00,6.0,4.1,21
1330/20170282/0,-37.8127153,144.97067,2017-03-07,2019-03-07,inactive,2026-04-12T18:00,6.0,4.1,21
1005.000757.0,-37.8109402,144.9619384,2018-12-04,2021-12-04,inactive,2026-04-12T18:00,6.0,4.1,21
1501/2018/005042/VA,-37.8144301,144.9671928,2018-12-10,2021-12-10,inactive,2026-04-12T18:00,6.0,4.1,21
1501/2018/005042/1,-37.8159588,144.9610992,2018-12-10,2021-12-10,inactive,2026-04-12T18:00,6.0,4.1,21
24089/20170058/0,-37.8140943,144.9689782,2017-03-01,2020-03-01,inactive,2026-04-12T18:00,6.0,4.1,21
1501/2018/005042/1,-37.8144301,144.9671928,2018-12-10,2021-12-10,inactive,2026-04-12T18:00,6.0,4.1,21
1100/20170196/0,-37.7981597,144.963678,2017-03-01,2020-03-01,inactive,2026-04-12T18:00,4.6,3.4,20
27882/20181060/0,-37.8226669,144.9688984,2018-11-30,2021-11-30,inactive,2026-04-12T18:00,6.0,4.1,21
31139/2017/0025/1,-37.8124325,144.9547704,2017-02-17,2020-02-17,inactive,2026-04-12T18:00,6.0,4.1,21
14734/180261/0/A1,-37.8145283,144.9705094,2018-12-04,2021-12-04,inactive,2026-04-12T18:00,6.0,4.1,21
14734/180261/0,-37.8145283,144.9705094,2018-12-04,2021-12-04,inactive,2026-04-12T18:00,6.0,4.1,21
1585/20180484/0,-37.8159953,144.9649134,2018-11-05,2021-11-05,inactive,2026-04-12T18:00,6.0,4.1,21
1055/20180794/0/V1,-37.8168354,144.9626374,2018-12-03,2021-11-26,inactive,2026-04-12T18:00,6.0,4.1,21
37522/20181048/0,-37.8156833,144.9726695,2018-11-23,2021-11-23,inactive,2026-04-12T18:00,6.0,4.1,21
1283/20180773/2,-37.8109402,144.9619384,2018-11-22,2020-11-22,inactive,2026-04-12T18:00,6.0,4.1,21
1283/20180773/1,-37.8109402,144.9619384,2018-11-21,2020-11-21,inactive,2026-04-12T18:00,6.0,4.1,21
1183/2015/0247/11,-37.815781,144.9620958,2017-02-03,2020-02-03,inactive,2026-04-12T18:00,6.0,4.1,21
15181/2017/000432,-37.8121554,144.9634568,2017-02-10,2020-02-10,inactive,2026-04-12T18:00,6.0,4.1,21
1501/2017/000466/1,-37.8159953,144.9649134,2017-02-13,2019-02-13,inactive,2026-04-12T18:00,6.0,4.1,21
24818/20170019/1,-37.8176048,144.9621837,2017-01-31,2020-01-31,inactive,2026-04-12T18:00,6.0,4.1,21
016-206502-8P,-37.8258332,144.9636258,2018-11-22,2021-11-24,inactive,2026-04-12T18:00,6.0,4.1,21
1081/2017005/0,-37.8145283,144.9705094,2017-02-09,2020-02-09,inactive,2026-04-12T18:00,6.0,4.1,21
37522/20170347/0,-37.8140943,144.9689782,2016-01-25,2019-01-25,inactive,2026-04-12T18:00,6.0,4.1,21
1133/20170002/0,-37.8176048,144.9621837,2017-02-06,2020-02-06,inactive,2026-04-12T18:00,6.0,4.1,21
14734/170012/0,-37.8139688,144.9724346,2017-01-30,2020-01-30,inactive,2026-04-12T18:00,6.0,4.1,21
1227/20160044,-37.8225861,144.962141,2016-11-16,2019-11-16,inactive,2026-04-12T18:00,6.0,4.1,21
53935/2018/17/0,-37.8109402,144.9619384,2018-11-21,2021-11-21,inactive,2026-04-12T18:00,6.0,4.1,21
43487/20170005/0,-37.8139688,144.9724346,2017-01-20,2020-01-20,inactive,2026-04-12T18:00,6.0,4.1,21
1076/2018/0099/5,-37.8139688,144.9724346,2018-11-15,2021-05-08,inactive,2026-04-12T18:00,6.0,4.1,21
16541/160006/9   17687F17A,-37.809762,144.9624727,2016-12-22,2019-01-21,inactive,2026-04-12T18:00,6.0,4.1,21
1013/2016/000006/0,-37.8146346,144.9625779,2017-01-10,2020-01-10,inactive,2026-04-12T18:00,6.0,4.1,21
1111/20178793/5,-37.8115032,144.964155,2018-10-11,2020-02-20,inactive,2026-04-12T18:00,6.0,4.1,21
58176/20180316/0,-37.8121307,144.9584916,2018-11-15,2021-11-15,inactive,2026-04-12T18:00,6.0,4.1,21
27882/20181031/0,-37.8191608,144.9584734,2018-11-09,2021-11-09,inactive,2026-04-12T18:00,6.0,4.1,21
18065/2018/0262/1,-37.8139688,144.9724346,2018-11-16,2021-11-16,inactive,2026-04-12T18:00,6.0,4.1,21
44257/20180340/0,-37.8121554,144.9634568,2018-11-12,2021-11-12,inactive,2026-04-12T18:00,6.0,4.1,21
14812/20160151/0,-37.8140943,144.9689782,2016-09-02,2019-09-02,inactive,2026-04-12T18:00,6.0,4.1,21
42925.22391,-37.8145283,144.9705094,2018-11-12,2021-11-12,inactive,2026-04-12T18:00,6.0,4.1,21
27882/20181036/0,-37.8191608,144.9584734,2018-11-13,2021-11-13,inactive,2026-04-12T18:00,6.0,4.1,21
20462.003811/2,-37.8061463,144.959648,2016-12-23,2020-12-23,inactive,2026-04-12T18:00,6.0,4.1,21
18514.2239,-37.8178505,144.9550871,2018-10-31,2021-10-31,inactive,2026-04-12T18:00,6.0,4.1,21
18514.223477.6,-37.8105988,144.9596108,2018-09-20,2020-10-10,inactive,2026-04-12T18:00,6.0,4.1,21
1064-2016/3548,-37.8159953,144.9649134,2016-12-22,2018-12-22,inactive,2026-04-12T18:00,6.0,4.1,21
1100/20170157/0A,-37.8199591,144.9610228,2016-12-21,2019-12-21,inactive,2026-04-12T18:00,6.0,4.1,21
20088.003832.0,-37.8198734,144.9582985,2016-12-22,2019-12-22,inactive,2026-04-12T18:00,6.0,4.1,21
16541/180233/0,-37.8187641,144.9472974,2018-11-01,2021-11-01,inactive,2026-04-12T18:00,6.0,4.1,21
16541/180233/0,-37.8188041,144.9503704,2018-11-01,2021-11-01,inactive,2026-04-12T18:00,6.0,4.1,21
1330/20161736/0,-37.8127153,144.97067,2016-12-21,2018-12-21,inactive,2026-04-12T18:00,6.0,4.1,21
1075/2018/167/1,-37.8222782,144.9346187,2018-10-26,2021-10-26,inactive,2026-04-12T18:00,6.0,4.1,21
38615/20160544/3,-37.8104263,144.9589041,2016-12-12,2019-10-26,inactive,2026-04-12T18:00,6.0,4.1,21
18514.223100.0,-37.8145283,144.9705094,2016-12-19,2019-12-19,inactive,2026-04-12T18:00,6.0,4.1,21
15181/2018/004554,-37.8191608,144.9584734,2018-11-02,2021-11-02,inactive,2026-04-12T18:00,6.0,4.1,21
43919/20180052/0,-37.8121554,144.9634568,2018-11-01,2020-11-01,inactive,2026-04-12T18:00,6.0,4.1,21
14812/20180235/0,-37.8140943,144.9689782,2018-10-24,2021-10-24,inactive,2026-04-12T18:00,6.0,4.1,21
16541/180227/0,-37.8187641,144.9472974,2018-10-31,2021-10-31,inactive,2026-04-12T18:00,6.0,4.1,21
1111/20178793/4,-37.8115032,144.964155,2018-09-10,2020-02-20,inactive,2026-04-12T18:00,6.0,4.1,21
14812/20180231/0,-37.8140943,144.9689782,2018-10-22,2021-10-22,inactive,2026-04-12T18:00,6.0,4.1,21
37522/20181011/0,-37.8159953,144.9649134,2018-10-22,2021-10-22,inactive,2026-04-12T18:00,6.0,4.1,21
37522/20160311/0A,-37.815781,144.9620958,2016-12-08,2019-12-08,inactive,2026-04-12T18:00,6.0,4.1,21
37522/20160311/0,-37.815781,144.9620958,2016-12-08,2019-12-08,inactive,2026-04-12T18:00,6.0,4.1,21
15181/2016/004595,-37.8146346,144.9625779,2016-12-05,2019-12-05,inactive,2026-04-12T18:00,6.0,4.1,21
18514.223477.3,-37.8105988,144.9596108,2018-05-31,2020-10-10,inactive,2026-04-12T18:00,6.0,4.1,21
14812/20160198/0,-37.8146346,144.9625779,2016-11-17,2019-11-17,inactive,2026-04-12T18:00,6.0,4.1,21
18514.222721/3,-37.8140943,144.9689782,2016-11-08,2019-05-13,inactive,2026-04-12T18:00,6.0,4.1,21
27882/20180909/1,-37.8146346,144.9625779,2018-07-26,2021-07-26,inactive,2026-04-12T18:00,6.0,4.1,21
27882/20180909/0,-37.8146346,144.9625779,2018-07-26,2021-07-26,inactive,2026-04-12T18:00,6.0,4.1,21
14734/160173/2,-37.8201768,144.966393,2016-11-17,2019-09-15,inactive,2026-04-12T18:00,6.0,4.1,21
1585/20160423/2,-37.8158966,144.9585893,2016-11-21,2019-11-21,inactive,2026-04-12T18:00,6.0,4.1,21
1076/2016/0271/1,-37.8198734,144.9582985,2016-10-19,2019-10-19,inactive,2026-04-12T18:00,6.0,4.1,21
1585/20160484/0,-37.816858,144.9687277,2016-11-22,2019-11-22,inactive,2026-04-12T18:00,6.0,4.1,21
1585/20160499/0,-37.8137251,144.9600538,2016-12-02,2019-12-12,inactive,2026-04-12T18:00,6.0,4.1,21
1091/20160248/0,-37.8139688,144.9724346,2016-11-16,2019-11-16,inactive,2026-04-12T18:00,6.0,4.1,21
37522/20180966/0,-37.8121554,144.9634568,2018-09-20,2021-09-20,inactive,2026-04-12T18:00,6.0,4.1,21
1330/20161454/0,-37.8146346,144.9625779,2016-11-02,2018-11-02,inactive,2026-04-12T18:00,6.0,4.1,21
1183/2015/0247/10,-37.815781,144.9620958,2016-11-22,2019-11-22,inactive,2026-04-12T18:00,6.0,4.1,21
16737/20160135/0,-37.8165168,144.9565571,2016-12-01,2019-11-28,inactive,2026-04-12T18:00,6.0,4.1,21
16541/160006/14,-37.809762,144.9624727,2018-08-21,2019-10-09,inactive,2026-04-12T18:00,6.0,4.1,21
36149/20180241/2,-37.8156833,144.9726695,2018-10-11,2021-09-27,inactive,2026-04-12T18:00,6.0,4.1,21
18514/222995,-37.8006511,144.9657621,2016-10-26,2019-10-26,inactive,2026-04-12T18:00,6.0,4.1,21
37522/20160247/0,-37.815781,144.9620958,2016-10-17,2019-10-17,inactive,2026-04-12T18:00,6.0,4.1,21
27882/20170704/3,-37.8191608,144.9584734,2018-09-27,2021-09-27,inactive,2026-04-12T18:00,6.0,4.1,21
36628.223815.2/A,-37.8099897,144.9614983,2018-09-12,2021-08-10,inactive,2026-04-12T18:00,6.0,4.1,21
36628.223815.2,-37.8099897,144.9614983,2018-09-12,2021-08-10,inactive,2026-04-12T18:00,6.0,4.1,21
15181/2016/004169,-37.8105134,144.9617363,2016-11-08,2019-11-08,inactive,2026-04-12T18:00,6.0,4.1,21
19688/20160293/0,-37.8109402,144.9619384,2016-11-10,2019-11-10,inactive,2026-04-12T18:00,6.0,4.1,21
18514.223549.5,-37.8006511,144.9657621,2018-08-21,2020-11-24,inactive,2026-04-12T18:00,6.0,4.1,21
14426/2016/174/1,-37.8199591,144.9610228,2016-09-26,2019-09-26,inactive,2026-04-12T18:00,6.0,4.1,21
1076/2018/0099/3,-37.8139688,144.9724346,2018-10-16,2021-05-08,inactive,2026-04-12T18:00,6.0,4.1,21
18065/2017/0272/4,-37.8191608,144.9584734,2018-10-02,2020-11-01,inactive,2026-04-12T18:00,6.0,4.1,21
1585/20160385/0A,-37.8137251,144.9600538,2016-09-02,2019-09-02,inactive,2026-04-12T18:00,6.0,4.1,21
42925/222941/0,-37.8188041,144.9503704,2016-09-29,2019-09-29,inactive,2026-04-12T18:00,6.0,4.1,21
42925.222917/2,-37.8145283,144.9705094,2016-10-04,2019-09-16,inactive,2026-04-12T18:00,6.0,4.1,21
31139/2016/0245/2,-37.8124325,144.9547704,2016-09-29,2019-09-29,inactive,2026-04-12T18:00,6.0,4.1,21
42925.22292,-37.8145283,144.9705094,2016-09-16,2019-09-16,inactive,2026-04-12T18:00,6.0,4.1,21
31139/2016/0239/1,-37.8145283,144.9705094,2016-09-12,,active,2026-04-12T18:00,6.0,4.1,21
31139/2016/0216/2,-37.8124325,144.9547704,2016-09-20,2019-09-20,inactive,2026-04-12T18:00,6.0,4.1,21
14812/20160159/1,-37.8140943,144.9689782,2016-09-19,2019-09-19,inactive,2026-04-12T18:00,6.0,4.1,21
1227/2016/0035,-37.8225861,144.962141,2016-09-16,2019-09-16,inactive,2026-04-12T18:00,6.0,4.1,21
42762-2016-1629-0,-37.8146346,144.9625779,2016-09-16,2019-09-16,inactive,2026-04-12T18:00,6.0,4.1,21
1076/2018/0109/2,-37.8145283,144.9705094,2018-07-23,2021-05-25,inactive,2026-04-12T18:00,6.0,4.1,21
46347.223759.2,-37.8145283,144.9705094,2018-07-19,2021-06-22,inactive,2026-04-12T18:00,6.0,4.1,21
1330/20181149/0,-37.8158966,144.9585893,2018-08-29,2021-08-29,inactive,2026-04-12T18:00,6.0,4.1,21
1585/20180363/0,-37.8187641,144.9472974,2018-08-27,2021-08-27,inactive,2026-04-12T18:00,6.0,4.1,21
1113/20170229/0,-37.8191608,144.9584734,2016-08-23,2019-08-23,inactive,2026-04-12T18:00,6.0,4.1,21
15988/2018/48/0,-37.8158966,144.9585893,2018-08-22,2021-08-22,inactive,2026-04-12T18:00,6.0,4.1,21
1566/20180029/0,-37.8145283,144.9705094,2018-08-27,2021-08-27,inactive,2026-04-12T18:00,6.0,4.1,21
37522/20160202/0,-37.815781,144.9620958,2016-09-05,2019-09-05,inactive,2026-04-12T18:00,6.0,4.1,21
42925.22382,-37.811721,144.9639722,2018-08-16,2021-08-16,inactive,2026-04-12T18:00,6.0,4.1,21
31139/2016/0218/1,-37.8124325,144.9547704,2016-08-22,2019-08-22,inactive,2026-04-12T18:00,6.0,4.1,21
23655/160245/0V,-37.8159953,144.9649134,2016-08-26,2019-08-26,inactive,2026-04-12T18:00,6.0,4.1,21
23655/160245/0,-37.8159953,144.9649134,2016-08-26,2019-08-26,inactive,2026-04-12T18:00,6.0,4.1,21
1543/20167028/2,-37.815781,144.9620958,2016-09-05,2019-08-01,inactive,2026-04-12T18:00,6.0,4.1,21
42518.223811/A,-37.8395111,144.9777343,2018-08-10,2021-08-10,inactive,2026-04-12T18:00,6.0,4.1,21
42518.22381,-37.8395111,144.9777343,2018-08-10,2021-08-10,inactive,2026-04-12T18:00,6.0,4.1,21
15181/2016/003350,-37.8159953,144.9649134,2016-09-01,2019-09-01,inactive,2026-04-12T18:00,6.0,4.1,21
58176/20180221/0,-37.8198734,144.9582985,2018-08-14,2021-08-14,inactive,2026-04-12T18:00,6.0,4.1,21
36628.22382,-37.8099897,144.9614983,2018-08-10,2021-08-10,inactive,2026-04-12T18:00,6.0,4.1,21
15181/2016/003154,-37.8121554,144.9634568,2016-08-19,2019-08-19,inactive,2026-04-12T18:00,6.0,4.1,21
1330/20161070/0,-37.8127153,144.97067,2016-08-19,2018-08-19,inactive,2026-04-12T18:00,6.0,4.1,21
42925.222815/2,-37.818482,144.9637108,2016-08-15,2019-07-14,inactive,2026-04-12T18:00,6.0,4.1,21
1072/20180207/0,-37.8139688,144.9724346,2018-08-15,2021-08-15,inactive,2026-04-12T18:00,6.0,4.1,21
36149/20180202/0,-37.8145283,144.9705094,2018-08-10,2021-08-10,inactive,2026-04-12T18:00,6.0,4.1,21
27882/20180923/0,-37.8109402,144.9619384,2018-08-08,2021-08-08,inactive,2026-04-12T18:00,6.0,4.1,21
1072/20180201/0,-37.8139688,144.9724346,2018-08-09,2021-08-09,inactive,2026-04-12T18:00,6.0,4.1,21
1183/2016/0056/3,-37.815781,144.9620958,2016-08-01,2019-08-01,inactive,2026-04-12T18:00,6.0,4.1,21
44257/20180130/0,-37.8140943,144.9689782,2018-07-31,2021-07-31,inactive,2026-04-12T18:00,6.0,4.1,21
2479/2016,-37.8121788,144.9700065,2016-08-02,2019-08-02,inactive,2026-04-12T18:00,6.0,4.1,21
1585/20180323/0,-37.8159953,144.9649134,2018-07-31,2021-07-31,inactive,2026-04-12T18:00,6.0,4.1,21
